EARLY,NON-P,Snow White ,all dwarfs,1937,154,snow white ? the princess ? 
EARLY,PRINCESS,Snow White ,snow white,1937,155,yes. 
EARLY,NON-P,Snow White ,doc,1937,156,"well, my dear quincess uh, princess. we're, uhwe're honored. yes, we're "
EARLY,NON-P,Snow White ,grumpy,1937,157,mad as hornets ! 
EARLY,NON-P,Snow White ,doc,1937,158,"mad as hornets ! no, no, we're not ! we're bad as cornetsno, no, as bad aswhat was i sayin' ? "
EARLY,NON-P,Snow White ,grumpy,1937,159,nothin' ! just standin' there sputterin' like a doodlebug ! 
EARLY,NON-P,Snow White ,doc,1937,160,"who's butterin' like a spoodledug ? who's, uh, uh "
EARLY,NON-P,Snow White ,grumpy,1937,161,"aw, shut up ! and tell her to git out ! "
EARLY,PRINCESS,Snow White ,snow white,1937,162,"please, don't send me away. if you do, she'll kill me. "
EARLY,NON-P,Snow White ,all dwarfs,1937,163,kill you ? 
EARLY,NON-P,Snow White ,various dwarfs,1937,164,"who will ? yes, who ? "
EARLY,PRINCESS,Snow White ,snow white,1937,165,"my stepmother, the queen. "
EARLY,NON-P,Snow White ,all dwarfs,1937,166,the queen ! she's wicked. 
EARLY,NON-P,Snow White ,happy,1937,167,she's bad. 
EARLY,NON-P,Snow White ,sneezy,1937,168,she's mighty mean. 
EARLY,NON-P,Snow White ,grumpy,1937,169,"she's an old witch ! i'm warnin' ya ! if the queen finds her here, she'll swoop down... and wreak her vengeance on us ! "
EARLY,PRINCESS,Snow White ,snow white,1937,170,but she doesn't know where i am. 
EARLY,NON-P,Snow White ,grumpy,1937,171,"she don't, huh ? she knows everything. she's full of black magic. she can even make herself invisible. pfft ! might be in this room right now. "
EARLY,PRINCESS,Snow White ,snow white,1937,172,"oh, she'll never find me here. and if you let me stay, i'll keep house for you. i'll wash and sew and sweep and cook and "
EARLY,NON-P,Snow White ,all dwarfs,1937,173,cook ? 
EARLY,NON-P,Snow White ,doc,1937,174,"can ya make dapple lumpkinsuh, lumple dapplins apple dumplings ! "
EARLY,NON-P,Snow White ,grumpy & sneezy,1937,175,apple dumplings ! 
EARLY,NON-P,Snow White ,doc,1937,176,"ah, yes ! crapple dumpkins. "
EARLY,PRINCESS,Snow White ,snow white,1937,177,"yes, and plum pudding and gooseberry pie "
EARLY,NON-P,Snow White ,all dwarfs,1937,178,gooseberry pie ? hurray ! she stays ! 
EARLY,NON-P,Snow White ,grumpy,1937,179,ah ! soup ! 
EARLY,NON-P,Snow White ,all dwarfs,1937,180,hurray ! 
EARLY,PRINCESS,Snow White ,snow white,1937,181,"uh, uh, uh, just a minute. supper's not quite ready. you'll just have time to wash. "
EARLY,NON-P,Snow White ,all dwarfs,1937,182,wash ? 
EARLY,NON-P,Snow White ,grumpy,1937,183,hah ! knew there's a catch to it ! 
EARLY,NON-P,Snow White ,bashful,1937,184,why wash ? 
EARLY,NON-P,Snow White ,happy,1937,185,what for ? we ain't goin' nowhere. 
EARLY,NON-P,Snow White ,doc,1937,186,'tain't new year. 
EARLY,PRINCESS,Snow White ,snow white,1937,187,"oh, perhaps you have washed. "
EARLY,NON-P,Snow White ,doc,1937,188,"perhaps we yes, perhaps we have. but when ? when ? uh, when ? uh, you said, when ? why, last weekuh, monthyearwhy, recently. "
EARLY,NON-P,Snow White ,all dwarfs,1937,189,"yes, recently. "
EARLY,PRINCESS,Snow White ,snow white,1937,190,"oh, recently. let me see your hands. let me see your hands. why, doc, i'm surprised. "
EARLY,PRINCESS,Snow White ,snow white,1937,191,"come on. let's see them. oh, bashful, my, my, my ! and you ? tsk, tsk, tsk ! "
EARLY,PRINCESS,Snow White ,snow white,1937,192,worse than i thought. faoh ! 
EARLY,PRINCESS,Snow White ,snow white,1937,193,"how shocking. tsk, tsk, tsk ! goodness me, this will never do. march straight outside and wash, or you'll not get a bite to eat. "
EARLY,NON-P,Snow White ,grumpy,1937,194,hah ! 
EARLY,PRINCESS,Snow White ,snow white,1937,195,"well, aren't you going to wash ? what's the matter ? cat got your tongue ? "
EARLY,PRINCESS,Snow White ,snow white,1937,196,"oh, did you hurt yourself ? hmph ! "
EARLY,PRINCESS,Snow White ,snow white,1937,197,"hah, women ! "
EARLY,NON-P,Snow White ,doc,1937,198,"courage, men, courage ! don't be nervous. "
EARLY,NON-P,Snow White ,happy,1937,199,"gosh, it's wet. "
EARLY,NON-P,Snow White ,sleepy,1937,200,it's cold too ! 
EARLY,NON-P,Snow White ,bashful,1937,201,"we ain't gonna do it, are we ? "
EARLY,NON-P,Snow White ,doc,1937,202,"well, iit'll please the princess. "
EARLY,NON-P,Snow White ,happy,1937,203,i'll take a chance for her. 
EARLY,NON-P,Snow White ,all dwarfs,1937,204,me too ! 
EARLY,NON-P,Snow White ,grumpy,1937,205,"hah ! her wiles are beginnin' to work. but i'm warnin' ya, you give 'em an inch, and they'll walk all over ya ! "
EARLY,NON-P,Snow White ,doc,1937,206,"don't listen to that old warthog. come on now, men. "
EARLY,NON-P,Snow White ,sleepy,1937,207,how hard do ya scrub ? 
EARLY,NON-P,Snow White ,sneezy,1937,208,do beards count ? 
EARLY,NON-P,Snow White ,happy,1937,209,do ya get in the tub ? 
EARLY,NON-P,Snow White ,bashful,1937,210,do ya have to wash where it doesn't show ? 
EARLY,NON-P,Snow White ,doc,1937,211,"now, now, now, don't get excited. here we go. "
EARLY,NON-P,Snow White ,doc,1937,212,step up to the tub 'tain't no disgrace just pull up your sleeves and get 'em in place then scoop up the water and rub it on your face and go 
EARLY,NON-P,Snow White ,doc,1937,213,"pick up the soap now, don't try to bluff work up a lather and when you got enough get your hands full of water and you snort and you snuff and go "
EARLY,NON-P,Snow White ,doc,1937,214,you douse and you souse rub and ya scrub you sputter and splash all over the tub 
EARLY,NON-P,Snow White ,doc,1937,215,you may be cold and wet when you're done but ya gotta admit it's good and clean fun so splash all ya like 'tain't any trick as soon as you're through you'll feel mighty slick bunch of old nanny goats ya make me sick going 
EARLY,NON-P,Snow White ,doc,1937,216,"hah ! next thing ya know... she'll be tyin' your beards up in pink ribbons... and smellin' ya up with that stuff called, uh, perfoom. hah ! "
EARLY,NON-P,Snow White ,doc,1937,217,"a fine bunch of water lilies you turned out to be. i'd like to see anybody make me wash, if i didn't wanna ahem. "
EARLY,NON-P,Snow White ,doc,1937,218,get him ! grumpy hey ! let go of me ! 
EARLY,NON-P,Snow White ,doc,1937,219,get him over to the tub. get him over to the tub. 
EARLY,NON-P,Snow White ,grumpy,1937,220,"let me loose, you fools ! let me loose ! "
EARLY,NON-P,Snow White ,various dwarfs,1937,221,"get 'im up on the tub. get 'im up ! hang onto 'im ! get him up on the tub. the tub, the tub ! don't get excited ! don't get "
EARLY,NON-P,Snow White ,various dwarfs,1937,222,get the soap ! 
EARLY,NON-P,Snow White ,doc,1937,223,"oh ! steady, men ! we'll get him there. "
EARLY,NON-P,Snow White ,doc,1937,224,"now scrub good and hard it can't be denied that he'll look mighty cute as soon as he's dried well, it's good for the soul and it's good for the hide "
EARLY,NON-P,Snow White ,all dwarfs,1937,225,ain't he sweet ? 
EARLY,NON-P,Snow White ,sneezy,1937,226,smells like a petunia. 
EARLY,NON-P,Snow White ,happy,1937,227,he sure is cute. 
EARLY,NON-P,Snow White ,grumpy,1937,228,you'll pay dearly for this ! 
EARLY,PRINCESS,Snow White ,snow white,1937,229,supper ! 
EARLY,NON-P,Snow White ,doc,1937,230,supper ! 
EARLY,NON-P,Snow White ,all dwarfs,1937,231,food ! hurray ! 
EARLY,NON-P,Snow White ,grumpy,1937,232,hah ! 
EARLY,NON-P,Snow White ,queen,1937,233,"magic mirror on the wall, who now is the fairest one of all ? over the seven jewelled hills, beyond the seventh fall, in the cottage of the seven dwarfs, dwells snow white, fairest one of all. "
EARLY,NON-P,Snow White ,queen,1937,234,"snow white lies dead in the forest. the huntsman has brought me proof. behold, her heart. "
EARLY,NON-P,Snow White ,mirror,1937,235,"snow white still lives, the fairest in the land. 'tis the heart of a pig you hold in your hand. "
EARLY,NON-P,Snow White ,queen,1937,236,"the heart of a pig ! then i've been tricked ! the heart of a pig ! the blundering fool ! i'll go myself to the dwarfs' cottage... in a disguise so complete no one will ever suspect. now, a formula to transform my beauty into ugliness. change my queenly raiment to a peddler's cloak. mummy dustto make me old. to shroud my clothes, the black of night. to age my voice, an old hag's cackle. "
EARLY,NON-P,Snow White ,queen,1937,237,"to whiten my hair, a scream of fright. "
EARLY,NON-P,Snow White ,queen,1937,238,"a blast of wind... to fan my hate ! a thunderbolt... to mix it well. now... begin thy magic spell. look ! my hands ! my voice ! my voice ! a perfect disguise. and now, a special... sort of death for one so fair. what shall it be ? ah ! a poisoned apple ! sleeping death. one taste of the poisoned apple... and the victim's eyes will close forever... in the sleeping death. "
EARLY,NON-P,Snow White ,queen,1937,239,"yodel holalaeeay holalaeeay holalaeeayeela eeayeeleeay holalaeeay holalaeeay holalaeeayeela leeayleeoleeay i'd like to dance and tap my feet, but they won't keep in rhythm you see, i washed 'em both today and i can't do nothin' with 'em hohum, the tune is dumb the words don't mean a thing isn't this a silly song for anyone to sing i oh, ggosh ! i chased a polecat up a tree way out upon a limb and when he got the best of me i got the worst of him hohum, the tune is dumb the words don't mean a thing isn't this a silly song for anyone to sing ahhh "
EARLY,NON-P,Snow White ,sneezy,1937,240,be careful. watch out. bebe carewatch it ! watch it ! 
EARLY,NON-P,Snow White ,sneezy,1937,241,hey ! hey ! hey ! hey ! 
EARLY,NON-P,Snow White ,sneezy,1937,242,ahchahch ah ah ahch ahch ahch ah ah ahchooooo ! 
EARLY,PRINCESS,Snow White ,snow white,1937,243,that was fun. 
EARLY,NON-P,Snow White ,happy,1937,244,now you do somethin'. 
EARLY,PRINCESS,Snow White ,snow white,1937,245,"well, what shall i do ? "
EARLY,NON-P,Snow White ,sleepy,1937,246,tell us a story. 
EARLY,NON-P,Snow White ,all dwarfs,1937,247,yes ! tell us a story ! 
EARLY,NON-P,Snow White ,happy,1937,248,a true story. 
EARLY,NON-P,Snow White ,bashful,1937,249,a love story. 
EARLY,PRINCESS,Snow White ,snow white,1937,250,"well, once there was a princess. "
EARLY,NON-P,Snow White ,doc,1937,251,was the princess you ? 
EARLY,PRINCESS,Snow White ,snow white,1937,252,and she fell in love. 
EARLY,NON-P,Snow White ,sneezy,1937,253,was it hard to do ? 
EARLY,PRINCESS,Snow White ,snow white,1937,254,"oh, it was very easy. anyone could see that the prince was charming. the only one for me. "
EARLY,NON-P,Snow White ,doc,1937,255,"was he, uh, strong and handsome ? "
EARLY,NON-P,Snow White ,sleepy,1937,256,was he big and tall ? 
EARLY,PRINCESS,Snow White ,snow white,1937,257,there's nobody like him... anywhere at all. 
EARLY,NON-P,Snow White ,bashful,1937,258,did he say he loved ya ? 
EARLY,NON-P,Snow White ,happy,1937,259,did he steal a kiss ? 
EARLY,NON-P,Snow White ,happy,1937,260,he was so romantic i could not resist some day my prince will come some day we'll meet again and away to his castle we'll go to be happy forever i know 
EARLY,NON-P,Snow White ,grumpy,1937,261,hah ! mush. 
EARLY,PRINCESS,Snow White ,snow white,1937,262,some day when spring is here we'll find our love anew and the birds will sing and wedding bells will ring some day when my dreams come true 
EARLY,PRINCESS,Snow White ,snow white,1937,263,"oh, my goodness, it's past bedtime. go right upstairs to bed. "
EARLY,NON-P,Snow White ,doc,1937,264,"wait ! hold on there, men. the, uh, princess will sleep in our beds upstairs. "
EARLY,PRINCESS,Snow White ,snow white,1937,265,but... where will you sleep ? 
EARLY,NON-P,Snow White ,doc,1937,266,"oh, we'll be quite comfortable down here... in, uh, in, uh "
EARLY,NON-P,Snow White ,grumpy,1937,267,in a pig's eye ! 
EARLY,NON-P,Snow White ,doc,1937,268,"in a pig's eyestyno ! no ! i mean we'll be comfortable, won't we, men ? "
EARLY,NON-P,Snow White ,all dwarfs,1937,269,"oh, yes, mighty comfortable. "
EARLY,NON-P,Snow White ,doc,1937,270,"now, don't you worry about us. "
EARLY,NON-P,Snow White ,happy,1937,271,we'll be all right. 
EARLY,NON-P,Snow White ,doc,1937,272,"go right on up now, uh, uh, my dear. "
EARLY,PRINCESS,Snow White ,snow white,1937,273,"well, if you insist. good night. "
EARLY,NON-P,Snow White ,all dwarfs,1937,274,"good night, princess. you're sure you'll be comfortable ? "
